,Row,Anon Student Id,Problem Hierarchy,Problem Name,Problem View,Step Name,Step Start Time,First Transaction Time,Correct Transaction Time,Step End Time,Step Duration (sec),Correct Step Duration (sec),Error Step Duration (sec),Correct First Attempt,Incorrects,Hints,Corrects,KC(Default),Opportunity(Default)
12080,16030,6zkEsmR,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-160,1,SimplifiedNumeratorQuantity2,22:15.0,22:19.0,22:31.0,22:31.0,15,,15,0,3,1,1,Calculate_unit_rate,10
12087,16037,6zkEsmR,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-128,1,SimplifiedNumeratorQuantity1,23:20.0,23:25.0,23:25.0,23:25.0,5,5,,1,0,0,1,Calculate_unit_rate,11
12097,16047,6zkEsmR,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-128,1,SimplifiedNumeratorQuantity2,24:02.0,24:19.0,24:19.0,24:19.0,17,17,,1,0,0,1,Calculate_unit_rate,12
12106,16056,6zkEsmR,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-134,1,SimplifiedNumeratorQuantity1,24:59.0,25:03.0,25:28.0,25:28.0,20,,20,0,1,0,1,Calculate_unit_rate,13
12114,16064,6zkEsmR,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-134,1,SimplifiedNumeratorQuantity2,25:51.0,26:01.0,26:01.0,26:01.0,10,10,,1,0,0,1,Calculate_unit_rate,14
12123,16073,6zkEsmR,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-125,1,SimplifiedNumeratorQuantity1,26:38.0,26:46.0,26:46.0,26:46.0,8,8,,1,0,0,1,Calculate_unit_rate,15
12131,16081,6zkEsmR,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-125,1,SimplifiedNumeratorQuantity2,27:08.0,27:18.0,27:18.0,27:18.0,10,10,,1,0,0,1,Calculate_unit_rate,16
12140,16090,6zkEsmR,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-001,1,EquationAnswer,28:44.0,29:19.0,,29:28.0,44,,44,0,2,0,0,Calculate_part_in_proportion_with_fractions,1
12143,16093,6zkEsmR,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-001,2,EquationAnswer,05:45.0,06:12.0,06:12.0,06:12.0,27,27,,1,0,0,1,Calculate_part_in_proportion_with_fractions,2
12158,16108,6zkEsmR,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-179,1,EquationAnswer,09:00.0,09:06.0,09:06.0,09:06.0,6,6,,1,0,0,1,Calculate_part_in_proportion_with_fractions,3
12170,16120,6zkEsmR,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-043,1,EquationAnswer,10:22.0,10:38.0,10:38.0,10:38.0,16,16,,1,0,0,1,Calculate_total_in_proportion_with_fractions,1
12183,16133,6zkEsmR,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-036,1,EquationAnswer,12:38.0,12:40.0,12:40.0,12:40.0,2,2,,1,0,0,1,Calculate_part_in_proportion_with_fractions,4
12195,16145,6zkEsmR,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-026,1,EquationAnswer,13:46.0,14:20.0,15:16.0,15:16.0,90,,90,0,3,0,1,Calculate_total_in_proportion_with_fractions,2
12207,16157,6zkEsmR,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-152,1,EquationAnswer,16:04.0,16:12.0,18:11.0,18:11.0,127,,127,0,1,0,1,Calculate_part_in_proportion_with_fractions,5
12219,16169,6zkEsmR,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-187,1,EquationAnswer,19:36.0,19:43.0,19:43.0,19:43.0,7,7,,1,0,0,1,Calculate_total_in_proportion_with_fractions,3
12231,16181,6zkEsmR,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-055,1,EquationAnswer,20:28.0,20:40.0,20:40.0,20:40.0,12,12,,1,0,0,1,Calculate_part_in_proportion_with_fractions,6
12243,16193,6zkEsmR,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-065,1,EquationAnswer,21:42.0,21:45.0,21:45.0,21:45.0,3,3,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
12255,16205,6zkEsmR,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-134,1,EquationAnswer,22:23.0,22:25.0,22:25.0,22:25.0,2,2,,1,0,0,1,Calculate_part_in_proportion_with_fractions,7
12267,16217,6zkEsmR,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-050,1,EquationAnswer,23:16.0,23:19.0,23:19.0,23:19.0,3,3,,1,0,0,1,Calculate_total_in_proportion_with_fractions,5
12280,16230,6zkEsmR,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-181,1,EquationAnswer,23:56.0,24:35.0,24:47.0,24:47.0,47,,47,0,1,1,1,Calculate_part_in_proportion_with_fractions,8
12292,16242,6zkEsmR,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-200,1,EquationAnswer,25:32.0,25:36.0,25:36.0,25:36.0,4,4,,1,0,0,1,Calculate_part_in_proportion_with_fractions,9
12304,16254,6zkEsmR,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-117,1,EquationAnswer,26:10.0,26:24.0,26:24.0,26:24.0,14,14,,1,0,0,1,Calculate_total_in_proportion_with_fractions,6
12317,16267,6zkEsmR,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-075,1,EquationAnswer,27:06.0,27:22.0,27:31.0,27:31.0,19,,19,0,0,1,1,Calculate_total_in_proportion_with_fractions,7
12329,16279,6zkEsmR,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-042,1,EquationAnswer,28:17.0,28:21.0,28:21.0,28:21.0,4,4,,1,0,0,1,Calculate_part_in_proportion_with_fractions,10
14628,19162,8EWewH7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity1,56:28.0,56:33.0,56:33.0,56:33.0,5,5,,1,0,0,1,Calculate_unit_rate,1
14639,19173,8EWewH7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity2,57:17.0,57:27.0,58:06.0,58:06.0,44,,44,0,3,1,1,Calculate_unit_rate,2
14655,19189,8EWewH7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-046,1,SimplifiedNumeratorQuantity1,58:34.0,58:37.0,00:02.0,00:02.0,31,,31,0,1,0,1,Calculate_unit_rate,3
14656,19190,8EWewH7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-046,1,SimplifiedNumeratorQuantity2,59:19.0,59:34.0,00:12.0,00:12.0,25,,25,0,1,0,1,Calculate_unit_rate,4
14665,19199,8EWewH7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-128,1,SimplifiedNumeratorQuantity1,00:49.0,00:59.0,00:59.0,00:59.0,10,10,,1,0,0,1,Calculate_unit_rate,5
14671,19205,8EWewH7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-128,1,SimplifiedNumeratorQuantity2,01:15.0,01:27.0,01:27.0,01:27.0,12,12,,1,0,0,1,Calculate_unit_rate,6
14682,19216,8EWewH7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-089,1,SimplifiedNumeratorQuantity1,01:56.0,02:01.0,02:01.0,02:01.0,5,5,,1,0,0,1,Calculate_unit_rate,7
14688,19222,8EWewH7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-089,1,SimplifiedNumeratorQuantity2,02:15.0,02:27.0,02:27.0,02:27.0,12,12,,1,0,0,1,Calculate_unit_rate,8
14699,19233,8EWewH7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-119,1,SimplifiedNumeratorQuantity2,03:39.0,03:41.0,03:41.0,03:41.0,2,2,,1,0,0,1,Calculate_unit_rate,9
14705,19239,8EWewH7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-119,1,SimplifiedNumeratorQuantity1,04:16.0,04:31.0,04:31.0,04:31.0,15,15,,1,0,0,1,Calculate_unit_rate,10
14714,19248,8EWewH7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-007,1,SimplifiedNumeratorQuantity1,05:27.0,05:30.0,05:30.0,05:30.0,3,3,,1,0,0,1,Calculate_unit_rate,11
14722,19256,8EWewH7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-007,1,SimplifiedNumeratorQuantity2,05:54.0,06:00.0,06:11.0,06:11.0,17,,17,0,1,0,1,Calculate_unit_rate,12
14736,19270,8EWewH7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-184,1,SimplifiedNumeratorQuantity2,07:59.0,08:03.0,08:03.0,08:03.0,4,4,,1,0,0,1,Calculate_unit_rate,13
14741,19275,8EWewH7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-184,1,SimplifiedNumeratorQuantity1,07:48.0,07:59.0,08:28.0,08:28.0,26,,26,0,2,0,1,Calculate_unit_rate,14
14754,19288,8EWewH7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-001,1,EquationAnswer,11:28.0,11:38.0,11:42.0,11:42.0,14,,14,0,1,0,1,Calculate_part_in_proportion_with_fractions,1
14767,19301,8EWewH7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-162,1,EquationAnswer,14:27.0,14:40.0,14:40.0,14:40.0,13,13,,1,0,0,1,Calculate_part_in_proportion_with_fractions,2
14780,19314,8EWewH7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-090,1,EquationAnswer,17:28.0,17:43.0,17:43.0,17:43.0,15,15,,1,0,0,1,Calculate_total_in_proportion_with_fractions,1
14792,19326,8EWewH7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-099,1,EquationAnswer,18:52.0,19:00.0,19:16.0,19:16.0,24,,24,0,2,0,1,Calculate_part_in_proportion_with_fractions,3
14804,19338,8EWewH7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-024,1,EquationAnswer,19:59.0,20:00.0,20:00.0,20:00.0,1,1,,1,0,0,1,Calculate_total_in_proportion_with_fractions,2
14816,19350,8EWewH7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-012,1,EquationAnswer,21:14.0,21:23.0,21:23.0,21:23.0,9,9,,1,0,0,1,Calculate_part_in_proportion_with_fractions,4
14827,19361,8EWewH7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-032,1,EquationAnswer,22:04.0,22:06.0,22:06.0,22:06.0,2,2,,1,0,0,1,Calculate_part_in_proportion_with_fractions,5
14840,19374,8EWewH7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-119,1,EquationAnswer,23:07.0,23:08.0,23:11.0,23:11.0,4,,4,0,1,0,1,Calculate_total_in_proportion_with_fractions,3
14852,19386,8EWewH7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-147,1,EquationAnswer,24:05.0,24:06.0,24:12.0,24:12.0,3,,3,0,1,0,1,Calculate_total_in_proportion_with_fractions,4
14865,19399,8EWewH7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-191,1,EquationAnswer,25:13.0,25:14.0,25:14.0,25:14.0,1,1,,1,0,0,1,Calculate_total_in_proportion_with_fractions,5
14877,19411,8EWewH7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-014,1,EquationAnswer,26:12.0,26:21.0,26:21.0,26:21.0,4.5,4.5,,1,0,0,1,Calculate_part_in_proportion_with_fractions,6
14889,19423,8EWewH7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-096,1,EquationAnswer,27:17.0,27:20.0,27:23.0,27:23.0,6,,6,0,1,0,1,Calculate_total_in_proportion_with_fractions,6
14902,19436,8EWewH7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-166,1,EquationAnswer,28:41.0,28:42.0,28:42.0,28:42.0,1,1,,1,0,0,1,Calculate_total_in_proportion_with_fractions,7
14914,19448,8EWewH7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-151,1,EquationAnswer,29:21.0,29:26.0,29:26.0,29:26.0,5,5,,1,0,0,1,Calculate_part_in_proportion_with_fractions,7
18049,24040,BU25p0d,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity1,04:47.0,04:55.0,05:15.0,05:15.0,27,,27,0,1,0,1,Calculate_unit_rate,1
18056,24047,BU25p0d,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity2,05:43.0,06:43.0,06:43.0,06:43.0,60,60,,1,0,0,1,Calculate_unit_rate,2
19115,25466,JJGL4Ig,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity1,00:13.0,00:19.0,00:19.0,00:19.0,6,6,,1,0,0,1,Calculate_unit_rate,1
19126,25477,JJGL4Ig,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity2,00:48.0,00:55.0,01:57.0,01:57.0,48,,48,0,3,1,1,Calculate_unit_rate,2
19137,25488,JJGL4Ig,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-144,1,SimplifiedNumeratorQuantity1,02:55.0,02:58.0,02:58.0,02:58.0,3,3,,1,0,0,1,Calculate_unit_rate,3
19141,25492,JJGL4Ig,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-144,1,SimplifiedNumeratorQuantity2,03:06.0,03:11.0,03:11.0,03:11.0,5,5,,1,0,0,1,Calculate_unit_rate,4
19151,25502,JJGL4Ig,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-197,1,SimplifiedNumeratorQuantity1,03:56.0,04:02.0,04:38.0,04:38.0,40,,40,0,3,1,1,Calculate_unit_rate,5
19159,25510,JJGL4Ig,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-197,1,SimplifiedNumeratorQuantity2,05:05.0,05:08.0,05:38.0,05:38.0,31,,31,0,3,1,1,Calculate_unit_rate,6
19170,25521,JJGL4Ig,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-034,1,SimplifiedNumeratorQuantity1,07:49.0,07:53.0,08:47.0,08:47.0,52,,52,0,1,0,1,Calculate_unit_rate,7
19176,25527,JJGL4Ig,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-034,1,SimplifiedNumeratorQuantity2,11:21.0,11:25.0,11:25.0,11:25.0,4,4,,1,0,0,1,Calculate_unit_rate,8
19185,25536,JJGL4Ig,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-044,1,SimplifiedNumeratorQuantity1,12:49.0,12:54.0,12:54.0,12:54.0,5,5,,1,0,0,1,Calculate_unit_rate,9
19194,25545,JJGL4Ig,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-044,1,SimplifiedNumeratorQuantity2,13:28.0,13:32.0,14:05.0,14:05.0,36,,36,0,2,0,1,Calculate_unit_rate,10
19202,25553,JJGL4Ig,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-178,1,SimplifiedNumeratorQuantity1,15:02.0,15:11.0,15:32.0,15:32.0,30,,30,0,1,0,1,Calculate_unit_rate,11
19210,25561,JJGL4Ig,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-178,1,SimplifiedNumeratorQuantity2,15:57.0,16:35.0,16:35.0,16:35.0,38,38,,1,0,0,1,Calculate_unit_rate,12
19224,25575,JJGL4Ig,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-001,1,EquationAnswer,19:32.0,19:43.0,19:43.0,19:43.0,11,11,,1,0,0,1,Calculate_part_in_proportion_with_fractions,1
19238,25589,JJGL4Ig,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-076,1,EquationAnswer,23:39.0,23:43.0,23:53.0,23:53.0,14,,14,0,1,0,1,Calculate_total_in_proportion_with_fractions,1
19252,25603,JJGL4Ig,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-050,1,EquationAnswer,09:16.0,09:27.0,10:06.0,10:06.0,19,,19,0,1,0,1,Calculate_total_in_proportion_with_fractions,2
19265,25616,JJGL4Ig,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-195,1,EquationAnswer,11:46.0,11:55.0,12:02.0,12:02.0,16,,16,0,1,0,1,Calculate_total_in_proportion_with_fractions,3
19278,25629,JJGL4Ig,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-047,1,EquationAnswer,14:13.0,14:19.0,14:19.0,14:19.0,6,6,,1,0,0,1,Calculate_part_in_proportion_with_fractions,2
19291,25642,JJGL4Ig,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-029,1,EquationAnswer,16:07.0,16:11.0,16:18.0,16:18.0,11,,11,0,1,0,1,Calculate_part_in_proportion_with_fractions,3
20920,28463,JJGL4Ig,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-100,1,RationalNumberline1,09:04.0,09:10.0,09:25.0,09:25.0,15,,15,0,3,1,1,Plot_non-terminating_improper_fraction,1
20921,28464,JJGL4Ig,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-059,1,RationalNumberline1,09:28.0,10:01.0,10:01.0,10:01.0,33,33,,1,0,0,1,Plot_imperfect_radical,1
20923,28466,JJGL4Ig,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-299,1,RationalNumberline1,10:14.0,10:25.0,10:25.0,10:25.0,11,11,,1,0,0,1,Plot_whole_number,1
20925,28468,JJGL4Ig,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-043,1,RationalNumberline1,10:29.0,10:44.0,11:16.0,11:16.0,42,,42,0,6,2,1,Plot_terminating_proper_fraction,1
20929,28472,JJGL4Ig,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-244,1,RationalNumberline1,12:08.0,12:19.0,12:19.0,12:19.0,11,11,,1,0,0,1,Plot_terminating_proper_fraction,2
20938,28481,JJGL4Ig,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-123,1,RationalNumberline1,14:45.0,15:00.0,15:00.0,15:00.0,15,15,,1,0,0,1,Plot_non-terminating_improper_fraction,2
20940,28483,JJGL4Ig,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-029,1,RationalNumberline1,15:04.0,15:48.0,16:03.0,16:03.0,53,,53,0,3,1,1,Plot_decimal_thousandths,1
20941,28484,JJGL4Ig,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-284,1,RationalNumberline1,16:06.0,16:13.0,16:18.0,16:18.0,12,,12,0,2,0,1,Plot_pi,1
20942,28485,JJGL4Ig,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-213,1,RationalNumberline1,16:21.0,16:33.0,16:33.0,16:33.0,12,12,,1,0,0,1,Plot_terminating_proper_fraction,3
20948,28491,JJGL4Ig,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-229,1,RationalNumberline1,17:42.0,17:56.0,17:56.0,17:56.0,14,14,,1,0,0,1,Plot_imperfect_radical,2
20951,28494,JJGL4Ig,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-002,1,RationalNumberline1,18:23.0,18:28.0,18:28.0,18:28.0,5,5,,1,0,0,1,Plot_whole_number,2
20958,28501,JJGL4Ig,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-290,1,RationalNumberline1,19:40.0,19:52.0,19:52.0,19:52.0,12,12,,1,0,0,1,Plot_decimal_thousandths,2
20959,28502,JJGL4Ig,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-156,1,RationalNumberline1,19:55.0,20:06.0,20:06.0,20:06.0,11,11,,1,0,0,1,Plot_pi,2
20963,28506,JJGL4Ig,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-101,1,RationalNumberline1,20:57.0,21:17.0,21:17.0,21:17.0,20,20,,1,0,0,1,Plot_non-terminating_improper_fraction,3
22265,30364,S2M2j2W,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity1,59:58.0,00:05.0,00:05.0,00:05.0,7,7,,1,0,0,1,Calculate_unit_rate,1
22275,30374,S2M2j2W,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity2,00:41.0,00:44.0,04:39.0,04:39.0,229,,229,0,12,2,1,Calculate_unit_rate,2
22287,30386,S2M2j2W,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-060,1,SimplifiedNumeratorQuantity1,06:05.0,06:19.0,06:19.0,06:19.0,14,14,,1,0,0,1,Calculate_unit_rate,3
22292,30391,S2M2j2W,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-060,1,SimplifiedNumeratorQuantity2,06:39.0,06:59.0,06:59.0,06:59.0,20,20,,1,0,0,1,Calculate_unit_rate,4
22304,30403,S2M2j2W,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-063,1,SimplifiedNumeratorQuantity1,08:19.0,08:23.0,08:51.0,08:51.0,32,,32,0,4,0,1,Calculate_unit_rate,5
22309,30408,S2M2j2W,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-063,1,SimplifiedNumeratorQuantity2,09:10.0,09:20.0,09:20.0,09:20.0,10,10,,1,0,0,1,Calculate_unit_rate,6
22321,30420,S2M2j2W,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-159,1,SimplifiedNumeratorQuantity1,10:15.0,10:21.0,10:39.0,10:39.0,24,,24,0,2,0,1,Calculate_unit_rate,7
22326,30425,S2M2j2W,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-159,1,SimplifiedNumeratorQuantity2,10:53.0,11:01.0,11:01.0,11:01.0,8,8,,1,0,0,1,Calculate_unit_rate,8
22333,30432,S2M2j2W,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-168,1,SimplifiedNumeratorQuantity1,11:37.0,11:43.0,11:57.0,11:57.0,20,,20,0,2,0,1,Calculate_unit_rate,9
22343,30442,S2M2j2W,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-168,1,SimplifiedNumeratorQuantity2,12:27.0,12:32.0,12:32.0,12:32.0,5,5,,1,0,0,1,Calculate_unit_rate,10
22355,30454,S2M2j2W,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-017,1,SimplifiedNumeratorQuantity1,13:13.0,13:16.0,13:32.0,13:32.0,19,,19,0,2,0,1,Calculate_unit_rate,11
22358,30457,S2M2j2W,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-017,1,SimplifiedNumeratorQuantity2,13:36.0,13:43.0,13:43.0,13:43.0,7,7,,1,0,0,1,Calculate_unit_rate,12
22373,30472,S2M2j2W,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-001,1,EquationAnswer,24:52.0,24:56.0,42:26.0,42:26.0,200,,200,0,11,1,1,Calculate_part_in_proportion_with_fractions,1
22386,30485,S2M2j2W,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-168,1,EquationAnswer,50:16.0,50:22.0,,53:03.0,137,,137,0,6,2,0,Calculate_part_in_proportion_with_fractions,2
22389,30488,S2M2j2W,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-168,2,EquationAnswer,,09:14.0,10:12.0,10:12.0,,,,0,2,0,1,Calculate_part_in_proportion_with_fractions,3
22402,30501,S2M2j2W,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-140,1,EquationAnswer,13:23.0,13:29.0,14:54.0,14:54.0,74,,74,0,5,1,1,Calculate_total_in_proportion_with_fractions,1
22415,30514,S2M2j2W,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-003,1,EquationAnswer,16:04.0,16:05.0,20:04.0,20:04.0,72,,72,0,4,1,1,Calculate_total_in_proportion_with_fractions,2
22429,30528,S2M2j2W,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-058,1,EquationAnswer,10:25.0,10:29.0,13:32.0,13:32.0,118,,118,0,10,3,1,Calculate_total_in_proportion_with_fractions,3
22442,30541,S2M2j2W,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-101,1,EquationAnswer,14:39.0,14:59.0,16:39.0,16:39.0,104,,104,0,4,1,1,Calculate_part_in_proportion_with_fractions,4
22455,30554,S2M2j2W,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-135,1,EquationAnswer,18:24.0,18:27.0,19:07.0,19:07.0,18,,18,0,3,1,1,Calculate_part_in_proportion_with_fractions,5
22468,30567,S2M2j2W,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-042,1,EquationAnswer,25:26.0,25:43.0,25:43.0,25:43.0,17,17,,1,0,0,1,Calculate_part_in_proportion_with_fractions,6
22480,30579,S2M2j2W,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-037,1,EquationAnswer,30:08.0,30:13.0,30:13.0,30:13.0,5,5,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
22493,30592,S2M2j2W,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-034,1,EquationAnswer,21:14.0,21:15.0,25:07.0,25:07.0,82.5,,82.5,0,5,1,1,Calculate_part_in_proportion_with_fractions,7
22506,30605,S2M2j2W,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-090,1,EquationAnswer,26:57.0,27:01.0,28:13.0,28:13.0,71,,71,0,3,1,1,Calculate_total_in_proportion_with_fractions,5
22519,30618,S2M2j2W,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-041,1,EquationAnswer,30:42.0,30:51.0,31:23.0,31:23.0,36,,36,0,3,1,1,Calculate_total_in_proportion_with_fractions,6
